,purchase,total_events,unique_products,unique_categories,active_hours,view_count,cart_count,session_count,avg_session_duration,cart_event_ratio,cart_per_product
1352,purchase,7,3,1,3.825,6,0,1,229.5,0.0,0.0
8991,purchase,14,6,3,13.278055555555556,9,4,1,796.6833333333333,0.2857142857142857,0.6666666666666666
3458,purchase,6,1,1,0.49194444444444446,2,1,1,29.51666666666667,0.16666666666666666,1.0
13203,purchase,3,1,1,0.09555555555555556,1,1,1,5.733333333333333,0.3333333333333333,1.0
13978,purchase,5,1,1,0.30722222222222223,2,2,1,18.433333333333334,0.4,2.0
32256,purchase,115,38,9,76.26027777777777,63,14,7,653.6595238095238,0.12173913043478261,0.3684210526315789
9466,purchase,10,5,1,0.36444444444444446,5,3,1,21.866666666666667,0.3,0.6
27219,purchase,3,1,1,0.26555555555555554,1,1,1,15.933333333333334,0.3333333333333333,1.0
19268,purchase,7,3,1,0.3283333333333333,4,2,1,19.7,0.2857142857142857,0.6666666666666666
31166,purchase,13,7,1,5.391388888888889,8,3,3,107.82777777777777,0.23076923076923078,0.42857142857142855
3165,purchase,6,1,1,0.06027777777777778,4,1,2,1.8083333333333333,0.16666666666666666,1.0
32448,purchase,3,1,1,0.028888888888888888,1,1,1,1.7333333333333332,0.3333333333333333,1.0
683,purchase,11,4,2,213.32472222222222,6,3,3,4266.4944444444445,0.2727272727272727,0.75
19335,purchase,4,1,1,0.021111111111111112,2,1,1,1.2666666666666666,0.25,1.0
18669,purchase,3,1,1,0.011944444444444445,1,1,1,0.7166666666666667,0.3333333333333333,1.0
757,purchase,5,1,1,0.21,3,0,1,12.6,0.0,0.0
24412,purchase,8,1,1,43.738055555555555,4,2,2,1312.1416666666667,0.25,2.0
4306,purchase,3,1,1,0.13944444444444445,1,1,1,8.366666666666667,0.3333333333333333,1.0
28997,purchase,11,4,1,0.049444444444444444,4,3,1,2.966666666666667,0.2727272727272727,0.75
19019,purchase,4,1,1,0.065,2,1,2,1.9500000000000002,0.25,1.0
